Lat (DD),Long (DD),Depth
50.405111929,-003.516395026,6.64400
50.405105913,-003.516368097,6.65700
50.405104767,-003.516342256,6.66500
50.405104137,-003.516307936,6.68100
50.405104996,-003.516278372,6.69500
50.405104538,-003.516241072,6.70400
50.405115940,-003.516219643,6.71400
50.405106601,-003.516185266,6.71100
50.405113132,-003.516159425,6.69900
50.405107747,-003.516142179,6.66800
50.405105455,-003.516120063,6.68600
50.405106887,-003.516087920,6.71300
50.405106142,-003.516036583,6.72800
50.405107575,-003.516034234,6.72500
50.405106142,-003.516007649,6.73600
50.405112674,-003.515967542,6.73700
50.405113935,-003.515938665,6.72200
50.405106028,-003.515897011,6.74900
50.405111986,-003.515886927,6.73500
50.405106944,-003.515850888,6.70200
50.405118060,-003.515828600,6.71100
50.405108835,-003.515810150,6.72800
50.405110898,-003.515774914,6.73500
50.405121555,-003.515731426,6.72800
50.405107804,-003.515717331,6.71400
50.405111757,-003.515685188,6.74000
50.405108033,-003.515667484,6.78400
50.405109580,-003.515625314,6.79300
50.405110268,-003.515601135,6.77800
50.405113877,-003.515579019,6.80800
50.405107517,-003.515555471,6.83100
50.405107861,-003.515523500,6.83300
50.405107804,-003.515483393,6.84300
50.405116226,-003.515454859,6.82200
50.405108377,-003.515434634,6.80800
50.405108491,-003.515410799,6.81500
50.405108663,-003.515386620,6.84100
50.405108549,-003.515354706,6.89900
50.405108663,-003.515314943,6.87800
50.405118003,-003.515299129,6.91000
50.405110210,-003.515252605,6.85400
50.405109465,-003.515247449,6.87900
50.405109236,-003.515198002,6.86800
50.405110497,-003.515174339,6.82000
50.405110210,-003.515145176,6.84600
50.405113362,-003.515132742,6.87500
50.405110096,-003.515096130,6.89700
50.405112330,-003.515078311,6.91500
50.405110783,-003.515023709,6.93200
50.405111585,-003.514996894,6.93200
50.405122701,-003.514976497,6.92900
50.405118060,-003.514955584,6.91300
50.405110554,-003.514938166,6.90800
50.405114450,-003.514899835,6.91500
50.405112158,-003.514860645,6.93300
50.405111872,-003.514853024,6.93000
50.405122586,-003.514824720,6.92200
50.405115825,-003.514774701,6.94900
50.405111413,-003.514767195,6.96700
50.405111929,-003.514740610,6.97100
50.405118232,-003.514710129,6.97800
50.405111643,-003.514680163,6.99800
50.405121498,-003.514639827,7.03200
50.405118232,-003.514625904,7.01600
50.405122071,-003.514591756,7.02000
50.405112158,-003.514568093,7.04600
50.405112273,-003.514541393,7.10600
50.405123732,-003.514514521,7.14500
50.405118518,-003.514486962,7.12900
50.405129920,-003.514441755,7.10000
50.405112559,-003.514411389,7.17200
50.405118174,-003.514376725,7.12900
50.405113820,-003.514370136,7.14300
50.405118346,-003.514320976,7.14200
50.405116914,-003.514292271,7.12900
50.405115711,-003.514287057,7.14000
50.405113304,-003.514243340,7.11800
50.405120008,-003.514230792,7.13500
50.405114507,-003.514187992,7.15600
50.405113763,-003.514150521,7.14900
50.405116857,-003.514149375,7.13100
50.405118518,-003.514119409,7.12600
50.405121211,-003.514079932,7.16600
50.405118003,-003.514038164,7.19000
50.405117487,-003.514037419,7.19100
50.405114737,-003.513988488,7.21200
50.405120925,-003.513959955,7.21600
50.405115940,-003.513939386,7.20900
50.405118174,-003.513922656,7.24400
50.405128144,-003.513896701,7.36000
50.405123102,-003.513866506,7.40600
50.405115367,-003.513822503,7.43300
50.405119836,-003.513784802,7.39300
50.405116341,-003.513780161,7.38300
50.405117831,-003.513728251,7.45100
50.405132498,-003.513705906,7.42300
50.405127571,-003.513675825,7.42300
50.405133816,-003.513644313,7.33700
50.405116456,-003.513631020,7.26700
50.405116456,-003.513587991,7.19900
50.405117028,-003.513569484,7.16800
50.405116398,-003.513538774,7.15500
50.405117200,-003.513525653,7.14300
50.405117143,-003.513502391,7.20100
50.405116971,-003.513458044,7.23800
50.405116857,-003.513433636,7.26800
50.405117143,-003.513407968,7.27000
50.405117716,-003.513369121,7.26700
50.405117544,-003.513343395,7.26500
50.405134676,-003.513306210,7.11100
50.405131696,-003.513289652,7.06200
50.405120581,-003.513274869,7.04500
50.405125508,-003.513222157,6.80600
50.405117945,-003.513194369,6.59300
50.405119549,-003.513172195,6.52200
50.405136051,-003.513137474,6.42200
50.405127800,-003.513109399,6.02600
50.405127685,-003.513100518,5.73100
50.405120237,-003.513053020,5.99200
50.405122815,-003.513026550,5.90100
50.405134389,-003.513000308,5.85800
50.405135707,-003.512969082,5.82200
50.405126310,-003.512940778,5.75400
50.405132728,-003.512936022,5.63200
50.405136738,-003.512889785,5.39600
50.405135535,-003.512861309,5.35100
50.405137311,-003.512832260,5.34600
50.405137426,-003.512799658,5.25100
50.405136910,-003.512771927,4.95900
50.405137540,-003.512743394,4.67100
50.405137884,-003.512719960,4.33400
50.405138113,-003.512687359,3.67800
50.405135879,-003.512673436,2.74900
50.405138285,-003.512640491,2.58200
50.405138400,-003.512625708,2.51700
50.405116226,-003.517668997,6.50800
50.405116570,-003.517668138,6.50700
50.405117888,-003.517627573,6.50300
50.405118461,-003.517601961,6.51200
50.405116627,-003.517575491,6.50400
50.405117831,-003.517555093,6.52200
50.405117200,-003.517503355,6.53500
50.405120982,-003.517491209,6.54400
50.405117430,-003.517471040,6.57900
50.405119091,-003.517004710,6.57400
50.405123388,-003.516984256,6.58000
50.405119378,-003.516960478,6.60300
50.405119951,-003.516936127,6.61300
50.405119664,-003.516902838,6.62000
50.405120008,-003.516869435,6.62400
50.405122873,-003.516841245,6.63200
50.405120352,-003.516816264,6.62300
50.405132556,-003.516788189,6.61300
50.405125508,-003.516755473,6.63100
50.405121727,-003.516711528,6.64300
50.405122300,-003.516709694,6.64100
50.405121555,-003.516655263,6.64900
50.405122815,-003.516651539,6.64300
50.405124133,-003.516606046,6.64300
50.405122987,-003.516576768,6.63900
50.405125107,-003.516543365,6.64200
50.405122300,-003.516541989,6.64200
50.405123159,-003.516508300,6.64500
50.405124592,-003.516472662,6.64800
50.405135077,-003.516457707,6.64600
50.405124993,-003.516425794,6.66500
50.405124763,-003.516395255,6.68400
50.405128660,-003.516367180,6.69600
50.405122185,-003.516342027,6.71100
50.405122701,-003.516300201,6.71400
50.405122586,-003.516273731,6.74400
50.405126711,-003.516259407,6.70600
50.405126482,-003.516228295,6.73100
50.405125279,-003.516202283,6.73900
50.405122815,-003.516166358,6.70600
50.405123789,-003.516142924,6.72400
50.405123102,-003.516118287,6.73700
50.405123331,-003.516071878,6.74600
50.405125164,-003.516046152,6.75200
50.405123617,-003.516017676,6.75400
50.405129634,-003.515998482,6.76500
50.405129576,-003.515965880,6.75400
50.405136280,-003.515938378,6.74200
50.405125222,-003.515916377,6.72900
50.405126482,-003.515872775,6.75000
50.405127857,-003.515849856,6.74700
50.405128602,-003.515834788,6.73700
50.405125967,-003.515801384,6.74900
50.405128774,-003.515771877,6.75100
50.405125909,-003.515745349,6.76000
50.405128430,-003.515725353,6.78500
50.405126654,-003.515696762,6.81600
50.405125451,-003.515650352,6.83600
50.405125451,-003.515639982,6.83100
50.405125508,-003.515611506,6.83400
50.405125336,-003.515585436,6.85000
50.405131410,-003.515554840,6.87100
50.405127857,-003.515529458,6.88200
50.405126425,-003.515480127,6.87500
50.405127628,-003.515461448,6.86700
50.405129061,-003.515433946,6.85000
50.405126196,-003.515407304,6.88000
50.405126826,-003.515374244,6.89500
50.405143786,-003.515332762,6.91600
50.405136337,-003.515330012,6.90500
50.405142067,-003.515299760,6.90500
50.405137770,-003.515253808,6.91200
50.405127514,-003.515221150,6.90700
50.405127113,-003.515215420,6.92200
50.405127514,-003.515167349,6.91300
50.405128545,-003.515149874,6.91400
50.405129347,-003.515126096,6.91500
50.405127915,-003.515093495,6.94500
50.405128201,-003.515075160,6.95500
50.405128831,-003.515045710,6.95500
50.405128029,-003.515014599,6.95500
50.405129061,-003.514968475,6.95700
50.405129290,-003.514949854,6.93500
50.405128831,-003.514916336,6.95000
50.405129003,-003.514908086,6.96400
50.405137139,-003.514865114,6.96600
50.405136051,-003.514839216,6.96000
50.405139030,-003.514825809,6.97400
50.405128889,-003.514794239,6.98800
50.405129118,-003.514768800,7.00800
50.405131811,-003.514739006,7.02800
50.405129576,-003.514709785,7.07400
50.405131582,-003.514665323,7.05400
50.405130722,-003.514637306,7.04300
50.405129634,-003.514619659,7.04000
50.405133415,-003.514599433,7.05300
50.405130493,-003.514556461,7.08600
50.405130550,-003.514543341,7.13800
50.405135478,-003.514509135,7.18300
50.405137025,-003.514487477,7.20400
50.405138400,-003.514439463,7.09400
50.405139087,-003.514403997,7.24400
50.405131753,-003.514376094,7.19200
50.405142812,-003.514360052,7.16500
50.405135879,-003.514346759,7.18500
50.405133759,-003.514291984,7.17000
50.405134790,-003.514277488,7.14000
50.405133358,-003.514262935,7.17500
50.405137426,-003.514219276,7.18900
50.405134275,-003.514189482,7.18800
50.405133014,-003.514178424,7.17800
50.405136165,-003.514144390,7.21900
50.405132326,-003.514100960,7.20900
50.405132785,-003.514091793,7.21700
50.405132269,-003.514038393,7.25200
50.405132785,-003.514037534,7.25500
50.405132957,-003.513986483,7.26300
50.405133300,-003.513974967,7.26700
50.405132785,-003.513952392,7.28700
50.405137941,-003.513924604,7.33600
50.405134045,-003.513889882,7.37500
50.405133129,-003.513868626,7.42900
50.405149859,-003.513829092,7.46000
50.405149458,-003.513786062,7.46300
50.405149802,-003.513761884,7.46900
50.405146479,-003.513736043,7.42600
50.405134160,-003.513708197,7.42800
50.405140119,-003.513678117,7.43100
50.405134332,-003.513645000,7.34300
50.405134217,-003.513617727,7.32700
50.405134389,-003.513591543,7.28200
50.405140004,-003.513574125,7.22300
50.405134905,-003.513549717,7.19400
50.405134790,-003.513525080,7.29400
50.405134676,-003.513496088,7.31400
50.405135363,-003.513475004,7.32900
50.405135650,-003.513441944,7.36200
50.405135306,-003.513392899,7.34100
50.405138285,-003.513376455,7.31800
50.405150260,-003.513334629,7.26600
50.405146880,-003.513306382,7.06800
50.405152781,-003.513286386,7.01300
50.405153469,-003.513251436,6.96400
50.405136051,-003.513225824,6.83100
50.405141093,-003.513193853,6.60600
50.405139374,-003.513165836,6.59000
50.405138744,-003.513141084,6.46500
50.405138285,-003.513109399,6.26400
50.405142812,-003.513081152,6.11300
50.405141838,-003.513075366,5.92800
50.405141895,-003.513027409,5.92900
50.405136853,-003.512998074,5.88200
50.405138285,-003.512969196,5.80500
50.405154213,-003.512945533,5.78300
50.405140749,-003.512912817,5.60600
50.405139546,-003.512892019,5.39100
50.405155302,-003.512856152,5.40400
50.405153927,-003.512828421,5.07600
50.405154500,-003.512800002,4.91700
50.405154500,-003.512782527,4.76700
50.405155187,-003.512743738,4.49100
50.405149343,-003.512715548,4.00700
50.405156047,-003.512688390,3.01800
50.405156161,-003.512669998,2.62500
50.405156219,-003.512645189,2.34100
50.405134790,-003.517624192,6.53100
50.405134561,-003.517608837,6.54400
50.405136165,-003.517583856,6.55000
50.405135077,-003.517537332,6.55900
50.405137941,-003.517504100,6.56000
50.405139832,-003.517499574,6.57100
50.405154271,-003.516972567,6.71100
50.405139775,-003.516954290,6.62300
50.405139947,-003.516935669,6.63300
50.405138056,-003.516894817,6.64200
50.405138915,-003.516870294,6.66300
50.405139660,-003.516851845,6.66800
50.405141723,-003.516805206,6.65800
50.405144301,-003.516771459,6.65800
50.405138686,-003.516745791,6.65800
50.405138629,-003.516727169,6.66700
50.405138514,-003.516708147,6.66300
50.405138858,-003.516655951,6.68800
50.405139947,-003.516638705,6.65500
50.405142124,-003.516604442,6.65600
50.405153755,-003.516584331,6.66500
50.405142926,-003.516552417,6.65400
50.405141723,-003.516533624,6.65700
50.405142983,-003.516511393,6.67400
50.405141379,-003.516462577,6.66100
50.405146822,-003.516441034,6.68800
50.405140634,-003.516417600,6.72700
50.405150948,-003.516402073,6.73000
50.405145562,-003.516359903,6.73600
50.405145963,-003.516321057,6.74900
50.405148197,-003.516317505,6.75500
50.405142009,-003.516265881,6.76800
50.405157651,-003.516233681,6.77300
50.405150375,-003.516213971,6.76000
50.405140692,-003.516181599,6.75600
50.405141322,-003.516165442,6.76700
50.405142411,-003.516123444,6.76800
50.405143786,-003.516118115,6.76800
50.405142296,-003.516091645,6.77200
50.405141322,-003.516050334,6.76200
50.405158224,-003.516016874,6.75900
50.405144702,-003.515999341,6.78100
50.405141666,-003.515979058,6.79000
50.405148427,-003.515948405,6.77700
50.405155073,-003.515903944,6.75800
50.405148484,-003.515891281,6.75400
50.405146479,-003.515849455,6.77100
50.405143155,-003.515831006,6.77900
50.405143041,-003.515799894,6.76600
50.405148369,-003.515782992,6.77500
50.405147395,-003.515753027,6.80400
50.405146765,-003.515707190,6.83700
50.405145504,-003.515691434,6.85200
50.405143041,-003.515667656,6.86500
50.405144244,-003.515616949,6.87200
50.405145447,-003.515611449,6.86600
50.405143499,-003.515571800,6.88000
50.405143614,-003.515556387,6.89400
50.405147510,-003.515517598,6.90100
50.405146135,-003.515487632,6.91800
50.405144301,-003.515458698,6.90400
50.405144072,-003.515421513,6.93300
50.405144530,-003.515416357,6.95100
50.405144301,-003.515380948,6.94500
50.405145906,-003.515332762,6.91500
50.405147166,-003.515326631,6.90200
50.405144702,-003.515295061,6.91400
50.405146593,-003.515275524,6.93600
50.405146880,-003.515238568,6.93600
50.405145218,-003.515215535,6.95800
50.405145504,-003.515185397,6.99800
50.405145275,-003.515156921,7.00600
50.405145562,-003.515111543,7.01100
50.405145447,-003.515105126,7.01400
50.405146192,-003.515065477,7.00700
50.405147166,-003.515023995,6.98300
50.405148541,-003.515021589,6.98500
50.405160058,-003.514980221,6.78500
50.405154385,-003.514944354,6.99500
50.405148656,-003.514932723,6.98700
50.405152036,-003.514908258,7.00300
50.405150203,-003.514855488,7.00000
50.405150203,-003.514832570,6.99400
50.405150088,-003.514810626,6.99600
50.405150604,-003.514793609,6.98000
50.405150890,-003.514768227,7.03400
50.405149229,-003.514741412,7.05700
50.405164584,-003.514688127,7.07800
50.405156677,-003.514679533,7.07800
50.405151062,-003.514647218,7.05800
50.405147911,-003.514602585,7.10400
50.405149286,-003.514587688,7.09800
50.405151062,-003.514559613,7.15800
50.405153583,-003.514537153,7.16700
50.405153984,-003.514505296,7.21600
50.405149687,-003.514488108,7.23500
50.405152552,-003.514456595,7.25400
50.405159714,-003.514404914,7.23400
50.405148656,-003.514378501,7.24700
50.405149572,-003.514361770,7.24300
50.405149171,-003.514337420,7.22400
50.405149171,-003.514297026,7.20600
50.405166761,-003.514278119,7.14600
50.405155703,-003.514261446,7.21500
50.405159485,-003.514207473,7.22400
50.405160401,-003.514206155,7.17100
50.405155245,-003.514168454,7.25800
50.405150489,-003.514146281,7.28600
50.405151119,-003.514107950,7.27000
50.405152380,-003.514086980,7.24500
50.405156219,-003.514055295,7.27800
50.405150489,-003.514019199,7.28300
50.405153927,-003.514007110,7.30800
50.405150489,-003.513977831,7.33500
50.405151234,-003.513929703,7.31700
50.405152208,-003.513924776,7.30300
50.405154385,-003.513894810,7.42800
50.405151234,-003.513866105,7.46000
50.405151119,-003.513827201,7.47000
50.405151635,-003.513798037,7.46800
50.405155646,-003.513760222,7.45200
50.405152151,-003.513755295,7.43400
50.405168824,-003.513713469,7.43200
50.405155589,-003.513674737,7.41700
50.405152036,-003.513669752,7.41900
50.405152093,-003.513617154,7.39100
50.405161318,-003.513590455,7.26400
50.405157594,-003.513579225,6.96500
50.405157651,-003.513539232,7.32900
50.405159771,-003.513530466,7.36200
50.405156906,-003.513491849,7.36800
50.405152838,-003.513457414,7.40000
50.405163323,-003.513430714,7.40100
50.405169798,-003.513398342,7.40300
50.405154500,-003.513367173,7.37200
50.405165730,-003.513337494,7.22900
50.405164011,-003.513308273,7.02900
50.405171345,-003.513282433,6.94600
50.405170657,-003.513254014,6.90000
50.405170371,-003.513223762,6.87600
50.405171517,-003.513212417,6.51700
